,0,1,label
424,29206748.0,  clinical  PRINCE-1  <NUMBER>  hiv-1-infected child   safety efficacy  pharmacokinetics  dual nucleos  ide reverse transcriptase inhibitor  therapy plus once-daily atazanavir ATV powder formulation boost  ritonavir ATV  RTV   present  combined   ATV pharmacokinetics  pharmacodynamics     intensive <NUMBER> pharmacokinetic profile  steady state  ATV exposure area   concentration-time curve   dose interval  <NUMBER> ATV  RTV baseline weight-band dose category  historic data  adult receive ATV  RTV <NUMBER> mg capsule repeat ATV Ctrough measurement  <NUMBER> week explore relationship  ATV composite Ctrough quartile CCQs  virologic efficacy  key safety parameter   <NUMBER> child    combined  <NUMBER>   male <NUMBER>   black/african American  <NUMBER>   antiretroviral experience proportion  HIV-1 RNA  <NUMBER> copies/ml  week <NUMBER>  <NUMBER> <NUMBER> <NUMBER>  <NUMBER>      ATV CCQs  mean change  baseline  total bilirubin  week <NUMBER>  <NUMBER> <NUMBER> <NUMBER>  <NUMBER> mg/dl      ATV CCQs  correspond proportion  adverse event  hyperbilirubinemia  week <NUMBER>  <NUMBER> <NUMBER> <NUMBER>  <NUMBER>  change  baseline  total amylase  electrocardiogram parameter  adverse event  diarrhea   vary  ATV CCQs  Weight-band dosing  ATV  RTV plus optimize dual nucleos  ide reverse transcriptase inhibitor  young hiv-1-infected child achieve similar ATV exposure    adult  unexpected safety      exception   virologic suppression    ATV CCQ    apparent trend  virologic suppression  ATV CCQs,hiv
425,29237611.0, PD-1 inhibitor pembrolizumab pose   risk  patient  HIV  cancer accord  data present   recent meeting   Society  Immunotherapy  Cancer     patient  HIV   longer  exclude  clinical trial  checkpoint inhibitor   novel therapy  cancer,hiv
426,29253912.0,  revise HIV-1 vertical transmission VT rate   metropolitan area  Belo Horizonte Brazil  January  <NUMBER>  December  <NUMBER>  Descriptive    prospective cohort  HIV-1-infected pregnant woman   child monitor   Maternal  Child HIV/Aids Research   Research   Faculty  Medicine  Universidade Federal de Minas Gerais Brazil   VT  rate  <NUMBER>  <NUMBER> confidence interval  CI  <NUMBER>  <NUMBER>  extensive   combined  active antiretroviral therapy HAART <NUMBER>  <NUMBER> strongly   reduction  VT   period maternal viral load VL   <NUMBER> copies/ml   association  VT  <NUMBER> CI <NUMBER>  <NUMBER> maternal breastfeeding    <NUMBER> case   cohort <NUMBER>  CI <NUMBER>  <NUMBER>       VT   present cohort data  coherent    VT rate    global population    considerably   comparison       cohort   period  <NUMBER>   VT rate  <NUMBER>   data confirm  efficiency   National Guidelines  emphasize  importance  adopt  international recommended procedure  prevention  mother-to-child transmission MTCT  HIV,hiv
427,29271971.0,long-term experience   treatment  hiv-infected individual   indirect benefit  early initiation  antiretroviral therapy particularly  prevent HIV transmission   advent  direct-acting antiviral   treatment  hepatitis   strategy  treatment-as-prevention  become feasible  economic clinical ethical  public health issue arise   concept   therapeutic intervention   prevention strategy,hiv
428,29301198.0,Human immunodeficiency virus type-1 HIV-1 infection  monocyte/macrophages  modulate   level  entry receptor cluster  differentiation <NUMBER> CD4  C-C chemokine receptor type <NUMBER> CCR5     host antiviral restriction factor  mediate  post-entry block  recently   micrornas mir-221  mir-222  limit HIV-1 entry  infection  monocyte-derived macrophage MDMs  down-regulating CD4 expression Interestingly CD4   down-regulated   differentiation  monocyte  macrophage      microrna expression profile  primary monocyte  macrophage  RNAseq    mir-221/mir-222  enhance  macrophage  take    monocytic THP-1 cell line   differentiate  poorly susceptible  HIV-1 accordingly    CD4 level     THP-1 differentiate cell    down-regulation   virus receptor     mir-221/mir-222 up-regulation  differentiation   establish  THP-1 cell line stably express  modify CD4 THP-1-CD4R    modulate  mir-221/mir-222     contrast  parental THP-1  line  productively infect  HIV-1 follow differentiation sustain efficient hiv-1 cd4-dependent replication  spread  new THP-1-CD4R cell line   useful tool     HIV-1-macrophage interaction particularly  context  spreading  viral infection  necessary,hiv
429,29390066.0,cell-free  cell-associated human immunodeficiency virus HIV  differently affect  immune system   efficacy  prevention strategy   examine mucosal event  simian immunodeficiency virus SIV infection  infected cell together  cell-free virus  cell-free virus alone intravenously inoculated siv-infected cell disseminate virus   intestine  <NUMBER> hour infection   virus form accelerate viral dissemination   intestinal mucosa   loss  mucosal CD4+  cell    infection  cell-free virus    natural source  HIV infection contain  virus form  prevention   focus  efficacy   cell-free  cell-associated virus,hiv
430,29527231.0, nationally-representative survey   female    prevalence  HIV  male   african country unfortunately    make   basis  survey  non-ignorable miss data       differential survey nonresponse rate  male  female     point estimate   HIV prevalence ratio    classifier    <NUMBER> Demographic  Health Surveys DHS  <NUMBER>  <NUMBER> instead  employ   multiple imputation model   miss  Random assumption    hold   setting      ignore  information contain   miss HIV information  male  female   proposed statistical measure  measure     setting   interest    prevalence   disease     propose measure   utilize parametric model    implement  researcher   level   <NUMBER>  upper bound   potential bias   usual practise   report HIV prevalence estimate  ignore subject   miss HIV outcome <NUMBER> plausible range interval  account  nonresponses without  additional parametric modeling assumption <NUMBER> Prevalence ratio inflation factor  correct  point estimate   HIV prevalence ratio  estimate  nonresponders HIV prevalence     <NUMBER>   country male   upper bound  HIV prevalence  female   consonant  male possibly   infection rate  female additionally <NUMBER>   survey   plausible range  cross <NUMBER>   plausible equivalence  male  female HIV prevalence    quite reasonable  conclude     much DHS nonresponse    HIV status question  exist data  plausibly generate   situation   virus  equally distribute   sex,hiv
431,29620809.0, report  brain abscess   Nocardia beijingensis   <NUMBER> male  human immunodeficiency virus HIV infection present  progressive right side hemiparesis  computed tomography scan   brain  multiple brain abscess  stereotactic brain biopsy  <NUMBER> rrna sequencing  Nocardia beijingensis  patient  treat  trimethoprim-sulfamethoxazole  recover completely      aware     report case   brain abscess   HIV infected patient   Nocardia beijingensis,hiv
432,29870269.0,Preconception care   maternal  infant outcome    modify health risk  pregnancy  reduce unplanned pregnancy  information   preconception care  provide  person live  HIV PLWH  lack    qualitative interview  HIV care provider    model  preconception care  explore factor influence service Single anonymous telephone interview  conduct  <NUMBER> purposively select HIV healthcare provider  Atlanta Baltimore Houston Kansas City Newark Philadelphia  San Francisco  <NUMBER> content    grounded theory      data participant  <NUMBER>  physician   median  <NUMBER>  interquartile range IQR <NUMBER>  year HIV care experience  mean proportion  female patient  <NUMBER>  participant  individual Provider <NUMBER>  team-based <NUMBER>   Referral-only <NUMBER>  model  preconception care  <NUMBER>  incorporate referral outside  clinic thematic    key element influence  provision  preconception care    model consistency  delivery   attitude clinic characteristic coordination  care  referral accessibility Described model  preconception care reflect  complexity   healthcare system qualitative  offer insight   HIV clinicians provide preconception care   key element influence service  additional research   model  outcome  preconception care service  need   preconception care  PLWH research  quality improvement initiative must utilize available strength  tackle exist barrier      others  define  implement effective model  preconception care service,hiv
433,29963795.0, Immune compromise HIV/AIDS infect child  consistently    prevalence  chronic suppurative otitis medium   immune competent counterparts.this  aim    microbial isolates  ear discharge  HIV infect  non infected child     Hospital base prospective cohort  design    relative prevalence   common organisms present  chronically discharge ear  HIV infect child   antimicrobial sensitivity     age  sex match non HIV infect child  HIV infect child  follow    paediatric HIV clinic   tertiary health facility  ear swab   culture  antimicrobial sensitivity.the      cohort   age  sex match non HIV infect child   mean age    population    <NUMBER> <NUMBER> SD <NUMBER>  <NUMBER> <NUMBER> month SD <NUMBER>  male  female ratio     <NUMBER> <NUMBER> discharge  bilateral  <NUMBER> <NUMBER>  HIV infected child   <NUMBER> <NUMBER>       prevalent bacterial isolate     Pseudomonas aeruginosa though    prevalent  HIV infected child  <NUMBER> fungal isolates  commoner  non HIV infect child  <NUMBER>  percent sensitivity   <NUMBER> quinolones  record  isolates  HIV infect child  sensitivity   Aminoglycosides  great  non HIV infect child  Pseudomonas aeruginosa   predominant organism isolate  HIV infect child  chronic otitis media.fungal isolates   frequently encounter  ear discharge  HIV infected child  <NUMBER> quinolones   drug  choice  treatment  Chronic suppurative otitis medium  HIV infect child,hiv
434,30044482.0,  aim      estimate  prevalence  sociodemographic  clinical correlate  opioid  disorder OUD     morbidity  mortality   United States  homeless veteran nationally   Veterans Health Administration VHA DESIGN Administrative data  <NUMBER> veteran   homeless and/or  OUD  fiscal year <NUMBER>     OUD   risk factor  homelessness along  associated characteristic comorbidities  pattern  service  Bivariate   logistic regression     homeless veteran  OUD  veteran  OUD   homelessness  homeless veteran   OUD   <NUMBER> percent  homeless VHA user  diagnose  OUD  <NUMBER> percent  veteran  OUD  homeless  risk ratio RR  homelessness  veteran  OUD  <NUMBER> homeless veteran  OUD   nonhomeless veteran  OUD  extensive multimorbidity  great risk  HIV RR <NUMBER> schizophrenia RR <NUMBER> alcohol  disorder RR <NUMBER>  others Homeless veterans  OUD    multimorbidity    service  homeless veteran without OUD Homeless  nonhomeless OUD veteran  opiate agonist therapy  similar    rate <NUMBER>  <NUMBER> percent  OUD    risk factor  homelessness Homeless veterans  OUD   level  multimorbidity  great service   veteran   condition alone Tailored facilitate access  opioid agonist therapy   outcome   vulnerable veteran,hiv
435,30045711.0, HIV risk  unacceptably   adolescent girl  young woman AGYW  southern  eastern Africa reflect structural  social inequity  drive new infection  <NUMBER> PEPFAR  United States President  Emergency Plan  AIDS Relief  private-sector partner launch  DREAMS Partnership  ambitious package  intervention  <NUMBER> sub-saharan african country DREAMS aim  reduce HIV incidence  <NUMBER>   AGYW   year  address multiple   AGYW vulnerability  protocol outline   evaluation  DREAMS   setting   achieve   evaluation   credible  timely    mix    build  longitudinal data available  exist surveillance site prior  DREAMS roll-out   long-running surveillance site  rural  urban Kenya  rural South Africa  evaluation  measure <NUMBER> population-level change  time  HIV incidence  socio-economic behavioural  health outcome  AGYW  young men    DREAMS  <NUMBER> causal pathways link uptake  DREAMS intervention  mediators  change   empowerment   behavioural  health outcome  nest cohort   sample   <NUMBER> AGYW select randomly    population  follow   year  Zimbabwe  DREAMS   offer  pre-exposure HIV prophylaxis PrEP cohort  young woman  sell sex   follow   year  measure    DREAMS+PrEP  HIV incidence  young woman   risk  HIV    setting process evaluation  qualitative   monitor  delivery  context  DREAMS implementation  primary evaluation outcome  HIV incidence  secondary outcome  indicator  sexual behavior change  social  biological protection  DREAMS   date   ambitious effort  scale-up combination  packages  multi-sectoral intervention  HIV prevention evidence   effectiveness  reduce HIV incidence  AGYW    aspect   life  AGYW  change  offer valuable lesson  replication,hiv
436,30084724.0,HIV medical care provider need  wide range  evidence-based clinical information resource  manage  patient health    provider choice  information source  HIV care  treatment     demographic  medical practice characteristic data         probability sample  HIV medical care provider  <NUMBER> outpatient HIV facility  Houston/Harris County Texas survey  June  September <NUMBER>  mean number  information source   HIV medical care provider  HIV care  treatment  <NUMBER> <NUMBER>  confidence interval <NUMBER> antiretroviral therapy guideline <NUMBER>  medical journal  textbook <NUMBER>   Internet source <NUMBER>   rank  second  third  source  clinical information  least    provider demographic  medical practice characteristic     <NUMBER>      clinical information source integration   information resource  clinician workflow  enhance efficiency  HIV care  treatment  facilitate  patient care  health outcome,hiv
437,30521534.0,men   sex  men MSM    risk population  HIV-1 infection  Taiwan   surveillance  become critical  HIV-1 prevention  recruit MSM subject  <NUMBER> high-risk venue  <NUMBER> community center  northern  southern Taiwan  anonymous HIV-1 screening  <NUMBER> blood sample    genotyping  phylogenetic    questionnaire survey cover demographic variable  social behavior  conduct  total <NUMBER> subject  enrol yield  hiv-1 prevalence rate  <NUMBER>  <NUMBER>  risk factor  subject    always  condom  <NUMBER>  <NUMBER>    oil-based lubricant  <NUMBER>  <NUMBER>     recreational drug  <NUMBER>   <NUMBER>    risk  HIV-1 infection  annual prevalence  incidence  HIV-1   downward trend  <NUMBER>  <NUMBER> <NUMBER>  <NUMBER> per <NUMBER> person-years  <NUMBER> <NUMBER>  <NUMBER> per <NUMBER> person-years  <NUMBER> <NUMBER>  <NUMBER> per <NUMBER> person-years  <NUMBER> factor   always  condom water-based lubricant  correct   lubricate substitute  recreational drug       trend  incidence phylogenetic tree     cross-regional  international interaction   local MSM population   facilitate transmission  HIV  survey  high-risk venue  decreased prevalence  incidence  HIV-1 infection  Taiwan  <NUMBER>  <NUMBER>     relate  change  behavioral pattern moreover cross-regional interaction  recreational drug  need   consider   surveillance,hiv
438,30654293.0,  burden  HIV infection    Africa  <NUMBER>   people live  HIV PLHIV reside since depression  negatively   course  HIV infection   therefore important  accurately estimate  burden  PLHIV   continent   search multiple database   article publish  January <NUMBER>  February <NUMBER> report  prevalence   depressive disorder  PLHIV reside  Africa    random-effects meta-analysis model  pool   Overall <NUMBER>  <NUMBER> participant <NUMBER> country      publication bias  overall prevalence estimate  depressive disorder  probable  depressive disorder  <NUMBER>  <NUMBER>  CI <NUMBER> <NUMBER>   <NUMBER>  <NUMBER> <NUMBER>    heterogeneity   overall prevalence  depressive disorder   explain  screen tool  period  prevalence  recent   distribution  sub-regions   setting site CD4 cell count age sex proportion  people  undetectable viral load   source  heterogeneity         third  PLHIV face depressive disorder  half     form  heterogeneous distribution   continent   depressive disorder deserve  attention  HIV healthcare provider  improved detection  overall proper management,hiv
439,30763356.0, Morphine   commonly  drug  encephalopathic neonate treat  therapeutic hypothermia  perinatal asphyxia pharmacokinetics  optimal dosing  morphine   population  largely unknown         pharmacokinetics  morphine   metabolite morphine-3-glucuronide  morphine-6-glucuronide  encephalopathic neonate treat  therapeutic hypothermia   develop pharmacokinetics base dose guideline   population  DESIGN Term  near-term encephalopathic neonate treat  therapeutic hypothermia  receive morphine     multicenter cohort   <NUMBER> SHIVER  <NUMBER> PharmaCool Data  collect  hypothermia  rewarming  blood sample  quantification  morphine   metabolite Parental inform consent     participant  <NUMBER> patient GA mean sd <NUMBER> <NUMBER> week BW mean sd <NUMBER> <NUMBER>  male <NUMBER>    Morphine clearance  reduce  hypothermia <NUMBER>  <NUMBER>  °C <NUMBER>  CI <NUMBER>  °c <NUMBER>  °c   <NUMBER>  metabolite clearance  <NUMBER>  °C <NUMBER>  CI <NUMBER>  °c <NUMBER>  °c   <NUMBER>   normothermia <NUMBER> simulation    load dose  <NUMBER> μg/kg follow  continuous infusion  <NUMBER> μg/kg/h   morphine plasma concentration   desired range  <NUMBER>  <NUMBER> μg/l  hypothermia  Clearance  morphine   metabolite  neonate  affect  therapeutic hypothermia  regimen    simulation   sufficient   majority  patient      interpatient variability   dose might  necessary  individual patient  achieve  desired  TRIAL REGISTRATION www.trialregister.nl NTR2529,hiv
440,30774842.0,  HIV   prevention program     Public Health program  confronts   ethical challenge   aim  explore ethical consideration   viewpoint  headquarters expert  HIV  AIDS prevention   strategic plan    qualitative   content  design focus     utilize  purposeful    expert  previous coordination  subject  time   session  hold   participation   ministry  university headquarters expert  HIV  program  frequent review   data   deductive content  main theme  subthemes  categorize  order  transformability     similar situation  data  check   external reviewer   participant agree  HIV/AIDS  require focus  prevention treatment   service  consider   population   vulnerable      main theme  emerge informing  empower  make autonomous decision  confidentiality prohibit stigma  discrimination   accountable   viewpoint  participant     need  pay attention  mentioned ethical consideration  compile  finalize  program moreover  addition  instruct moral norm  PH program   special look  HIV/AIDS    apply    formulation  implementation  program systematic evaluation   program   ethical framework  recommend  ensure  achievement   goal  program,hiv
441,31059417.0,    incarceration  HIV risk-related behavior  at-risk heterosexual men  understudied        examine  association  incarceration  HIV risk-related behavior   sample  predominantly non-hispanic black  hispanic heterosexual men reside  urban area   United States    prevalence  AIDS    data   <NUMBER> National HIV Behavioral Surveillance system  <NUMBER> at-risk heterosexual men  log-linked Poisson regression model adjust  demographic characteristic  cluster  city   <NUMBER> men <NUMBER> <NUMBER>   recently  incarcerate   past <NUMBER> month <NUMBER> <NUMBER>   ever  incarcerate     past <NUMBER> month  <NUMBER> <NUMBER>   never  incarcerate recent incarceration    multiple casual female sexual partner adjust prevalence ratio  apr  <NUMBER> <NUMBER>  confidence interval  CI  <NUMBER> condomless sex  multiple female sexual partner apr <NUMBER> <NUMBER>  CI <NUMBER> injection drug  apr <NUMBER> <NUMBER>  CI <NUMBER>   sexual partner       ever inject drug aPR <NUMBER> <NUMBER>  CI <NUMBER>  incarcerate apr <NUMBER> <NUMBER>  CI <NUMBER>    concurrent sexual partner apr <NUMBER> <NUMBER>  CI <NUMBER>    never-incarcerated men  Incarceration history    HIV risk-related behavior  heterosexual men  urban area   United States Correctional rehabilitation initiative  need  promote strategy  mitigate HIV risk-related behavior  promote healthy reentry  community  heterosexual men   risk  HIV,hiv
442,31194701.0,  examine factor   HIV screen  woman veteran receive health care   Department  Veterans Affairs    Cross-sectional   woman veteran receive Veterans Affairs care  <NUMBER>  <NUMBER> derive   Women Veteran  Cohort  Descriptive  bivariate statistic  calculate  patient   without  HIV screen generalize estimate equation  conduct  estimate  odds  HIV screen  woman screen  military sexual trauma MST   subset   positive MST screen multivariable   adjust  demographic characteristic mental health diagnosis pregnancy HIV risk factor  facility level cluster    <NUMBER> woman veteran   sample <NUMBER>   screen  MST  <NUMBER>   screen  HIV Women screen  MST   twice       HIV odds ratio <NUMBER> <NUMBER>  confidence interval <NUMBER>  history  MST  inversely   HIV screen odds ratio <NUMBER> <NUMBER>  confidence interval <NUMBER>  Women veteran screen  sexual trauma receive  comprehensive preventive health care   form  increased HIV screening,hiv
443,31261159.0,  REVIEW  contrast  global pattern  HIV epidemic   russian Federation continue  expand  epidemic  largely concentrated  key population   sexual partner    potential  affect   population   focus    legislative policy-related structural  cultural obstacle   country face  confront  epidemic RECENT FINDINGS  Russian Federation    HIV epidemic  Europe Recent epidemiological     decrease   annual growth  new report infection  stigma  discrimination marginalization legislative provision harsh policing   lack   prevention program  compound factor  limit access  at-risk population  information prevention  care   treatment   number  people     serological status summary  ability   russian Federation  address  challenge  face  deal   concentrated epidemic       epidemic   country,hiv
444,31264688.0, commentary considers  extreme idea  protect  human immunodeficiency virus HIV transmission  sex partner  individual participate  HIV remission    analytical treatment interruption ATI  human challenge      influenza commonly isolate participant   trial  protect  contact   community  infection   hiv    treatment interruption   different  might wonder  article conclude  isolation      HIV remission    ATI      matter  complex,hiv
445,31329040.0,  imprisoned population   worldwide   overrepresented   HIV epidemic        explore  HIV vulnerability  female Filipinos   pre-trial prisoner   specific need  imprisoned woman  poorly understood   resource  grant  pre-trial detainee especially    middle-income country LMICs design/methodology/approach    base   qualitative Descriptive Design  total <NUMBER> semi-structured interview  conduct  prisoner  NGO director data  analyse  Framework    individual social  community category   Modified socio-ecological Model FINDINGS        prison environment  management practice maximise  HIV vulnerability   sample  vulnerability  shape   HIV  combine   existence  multiple social vulnerability prior  incarceration SOCIAL IMPLICATIONS HIV care  Filipino prison need urgent attention  government  international organisation      public health  human right concern International goal  end  epidemic  <NUMBER>    reach  effort   translate  action   setting ORIGINALITY/VALUE   Philippines    address  issue  little     condition  Filipino prison   aim  fill  gap  literature regard  vulnerability  imprisoned woman  LMICs   even  limited  examine pre-trial detention,hiv
446,31424371.0, history   human immunodeficiency virus HIV AIDS therapy  span  <NUMBER> year      dramatic story  science  medicine lead   treatment   disease since  advent    AIDS drug AZT  zidovudine  number  agent act  different drug target   HIV enzymes  reverse transcriptase protease  integrase  host cell factor critical  HIV infection  CD4  CCR5   add   armamentarium  combat HIV/AIDS   review article   discuss  history   development  anti-hiv drug    problem   drug-induced side    emergence  drug-resistant virus become apparent     overcome nowadays  success  Combination Antiretroviral Therapy cart combine  recently-developed powerful  nonetheless  toxic drug  transform HIV/AIDS   inevitably fatal disease   manageable chronic infection  even   potent cart   impossible  eradicate HIV  none   currently available HIV drug  effective  eliminate occult dormant  HIV cell reservoir  number  novel unique treatment    drastically   quality  life QOL  patient  might actually  able  eliminate HIV     discuss later   review,hiv
447,31533749.0, Limited data  available regard correlate  regular sexually transmit infection STIs  HIV screening  female sex worker FSW  Sub-Saharan Africa     aim    frequency  regular syphilis  HIV screening   psychosocial correlate   screening  FSW  Uganda   cross-sectional correlational   conduct  <NUMBER> FSW age <NUMBER> year  enrol FSW  peer referral  ascertain self-reported data  number  serological   HIV syphilis   STIs   prior <NUMBER> month   interviewer-administered questionnaire  addition   attitude norm social influence  self-efficacy towards <NUMBER> Syphilis  <NUMBER> HIV testing  estimate  correlate  regular STI  HIV   negative binomial regression    respondent <NUMBER> <NUMBER>  report   ever take  HIV   <NUMBER> <NUMBER>      time   prior <NUMBER> month  half   respondent <NUMBER>  report ever take  syphilis    <NUMBER> <NUMBER>  reporting     time   prior <NUMBER> month  adjust  socio-demographics attitude  norm  perceive self-efficacy     <NUMBER>     likelihood  repeat HIV   prevalence ratio PR <NUMBER> <NUMBER>  confidence interval CI <NUMBER>    perceive confidence     <NUMBER>  decrease   likelihood  repeat HIV  PR <NUMBER> <NUMBER>  CI <NUMBER> similarly  attitude  norm     decrease  <NUMBER>  PR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  PR <NUMBER> <NUMBER>  CI <NUMBER>   likelihood  repeat syphilis    Compared  HIV uptake  repeat syphilis     correlate  HIV   perceive self-efficacy amidst barrier  perceive confidence  HIV   attitude  accept norm  syphilis Health campaign  emphasize overcome barrier  HIV   promote attitude  norm  integration  serological syphilis testing   STIs  HIV service,hiv
448,31876868.0,  <NUMBER> HIV-2 nucleic acid  NAT  add   share service program  conduct HIV-1 NAT  public health laboratory   recommend algorithm  diagnose HIV     usefulness  HIV-2 NAT   program    HIV-1 NAT  Specimens eligible  HIV-1 NAT  reactive   hiv-1/2 antibody  antigen/antibody initial   nonreactive  indeterminate   supplemental antibody    reactive  HIV-1 antigen-only   HIV-1/2 antigen/antibody initial  specimens eligible  HIV-2 NAT  reactive   initial  HIV-2 indeterminate  HIV indeterminate   supplemental antibody     detectable hiv-1 RNA   reactive  HIV-2 antibody   HIV-1/2 antigen/antibody    reactivity   confirm   supplemental antibody assay  specimen     reference laboratory  APTIMA HIV-1 qualitative RNA and/or  validated qualitative HIV-2 RNA real-time PCR assay   <NUMBER>  <NUMBER> HIV-1 RNA    <NUMBER> <NUMBER>   <NUMBER> specimen  hiv-2 RNA     <NUMBER> specimen  median time  specimen collection  reporting  HIV-1  HIV-2 NAT   year range  <NUMBER>  <NUMBER> day   <NUMBER>  <NUMBER> day   specimen  HIV-2 indeterminate    supplemental antibody   detectable hiv-1 RNA   shared service model  HIV-1 NAT   feasible  beneficial  public health laboratory    hiv-2 infection    data    program  reconsider  usefulness  HIV-2 NAT testing,hiv
449,32115171.0,HIV/AIDS     feared disease worldwide    disease thoroughly  yet still incurable   modern era  acquire   like  face   possibility  spend life  limbo-marked   disease exclude   norm  society   outcast      aim  capture  patient  HIV/AIDS struggle  living   disease  obstacle    overcome     able  deal   problem   encounter   diagnose   disease  descriptive phenomenology utilize  semi-structured face-to-face interview    key informant KI  Metro Manila share  lived experience unreservedly  Colaizzi  data    theme   subthemes reflect  lived experience  die person live  HIV/AIDS <NUMBER> scourging   pessimistic Spirits  fear   dark room  negative  develop   spirit cry  succor <NUMBER> rise   Optimistic Spirit  burning bush   darkness  transformation   midst   battle  life  acceptance  transcend condition  learn  HIV/AIDS diagnosis  KI   go   series  step   life  accommodate   trial   identity    experience  psychological distress   physical limitation    disease  discover       live  fear  isolation   able  emerge   darkness  negativity   light  acceptance  hope     experience   way  teach   others      predicament        learn  accept  imminent death  part   life,hiv
450,32414695.0,latent HIV-1 persists indefinitely  antiretroviral therapy ART   integrated silent genome  long-lived memory CD4+  cell  untreated infection immune activation   turnover  intrinsically long-lived provirus-containing CD4+  cell   washed       activation   couple  viral protein expression  facilitate local inflammation  recruitment  uninfected cell  activation site  latently infect cell  compete  survival De novo infection  counter  washout  ART inflammation  CD4+  cell activation wane   reduce cell turnover   persistent reservoir  propose accelerate reservoir washout  ART  trigger sequential wave  polyclonal CD4+  cell activation  simultaneously enhance virus protein expression Reservoir reduction   adjunct   therapy might achieve lifelong viral ,hiv
451,32569330.0, Access   engagement  high-quality HIV medical care  treatment  essential  end  HIV epidemic  Health Resources  Services Administration  HRSA Ryan White HIV/AIDS Program RWHAP   critical role  ensure  people live  diagnosed HIV PLWH  link   consistently engage   quality care  receive HIV medication   timely manner State variation  HIV prevalence  proportion  PLWH serve   RWHAP  local health care environment  influence  state-specific    RWHAP   seek  measure  state-specific    RWHAP   HIV service delivery system  health outcome  PLWH  present template language  communicate    state planning  stakeholder engagement   FINDINGS  HRSA  HIV/AIDS Bureau HAB   Centers  Disease   Prevention  Division  HIV/AIDS Prevention CDC DHAP  develop  mathematical model  estimate  state-specific    RWHAP  model  parameterized  RWHAP data HIV surveillance data  exist CDC model  HIV transmission  disease progression  parameter   literature     model      hypothetical scenario   absence   RWHAP   calculate  projected    scenario  RWHAP client rwhap-funded provider mortality new HIV case  cost     state inclusive   RWHAP       model  select  state   HIV prevalence   HIV prevalence area  state serve    functionality   model   state-specific    translate   state-specific  statement  template language    example state present  RWHAP provide HIV care treatment   service    proportion  PLWH   state  absence   RWHAP   state    substantially  death  HIV case  currently    considerable lifetime HIV care  treatment cost   additional HIV case state-specific  statement   valuable   development  state-level HIV prevention  care plan   communication  planning body state health department leadership   stakeholder state-specific  statement   available  RWHAP Part  recipients  request  HRSA  HIV/AIDS Bureau,hiv
452,32577427.0,  unexpected excess  weight gain  recently  report   course  dolutegravir DTG treatment  aim   present      weight gain differs  different dtg-containing regimen  Adult naïve  experienced people  HIV PWH initiate dtg-based antiretroviral therapy ART  July <NUMBER>  December <NUMBER>   Surveillance Cohort Long-Term Toxicity Antiretrovirals SCOLTA prospective cohort      adjusted  linear model   weight change  backbone    Cox proportional hazard regression model  calculate hazard ratio HRs  <NUMBER>  confidence interval CIs  weight   <NUMBER>   baseline   total  <NUMBER> participant <NUMBER>  woman  <NUMBER>  caucasian     <NUMBER> <NUMBER>  start DTG    ART regimen whereas <NUMBER> <NUMBER>   ART-experienced DTG    abacavir/lamivudine  <NUMBER> participant tenofovir disoproxil fumarate/emtricitabine TDF/FTC  <NUMBER> boost protease inhibitor  <NUMBER> rilpivirine  <NUMBER> lamivudine  <NUMBER>  tenofovir alafenamide TAF ftc  <NUMBER>  <NUMBER>  <NUMBER> month weight gain    PWH  TDF/FTC+DTG  TAF/FTC+DTG Baseline CD4  <NUMBER> cells/mm3 HR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  ART-naïve HR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  treatment  TDF/FTC+DTG HR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  TAF/FTC+DTG HR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>    weight gain  <NUMBER>   baseline  weight HR <NUMBER>  <NUMBER> kg <NUMBER>  CI <NUMBER>  <NUMBER>  female gender HR <NUMBER> <NUMBER>  CI <NUMBER>  <NUMBER>  protective  weight gain  Naïve PWH   CD4 count    TAF/FTC  TDF/FTC backbone    risk  weight    course  dtg-based ART,hiv
453,32643522.0, antiviral interact  DNA  alter  expression profile    necessary    binding mode Didanosine  nucleoside reverse transcriptase inhibitor    treat HIV infection  patient   without acquire immunodeficiency syndrome   mechanism  interaction   nucleoside reverse transcriptase inhibitor  DNA  prove useful   development   rational drug design system  vitro  UV-vis fluorescence  viscometry   physiological condition Tris-HCl buffer solution ph <NUMBER>   didanosine drug interacts  calf-thymus DNA ct-dna  partial intercalative binding mode uv-visible spectroscopy confirm  formation didanosine-dna complex   binding strength   <NUMBER>  <NUMBER> m-1    biological worth Dye displace experiment  viscometry confirm  didanosine partially intercalate toward DNA molecule negative value  Gibb's-free energy change    process  spontaneous  thermodynamic parameter   enthalpy change δh  entropy change δs    act force  didanosine  ct-dna mainly  hydrophobic interaction,hiv
